164,I am in love with you
165,Ok
166,What
167,SAD SAD
168,QCHAR QCHAR
169,I will offer nimaz at NUM in the morning
170,I dont know
171,Nope just sad and your up
172,Show me u r buss
173,She hi h
174,I wish WE could hangout
175,Yeah
176,Plzz say love u
177,than kiss
178,Good morning DCHAR Im sad
179,Hey
180,cool
181,When you sleep
182,HAPPY
183,I ll try
184,Okayyy cool
185,How to impress girl QCHAR
186,Your state name
187,now dear you tell me my lovely friends
188,I am like u five give no
189,Idk
190,What doing
191,HAPPY
192,Which type
193,U hav hurt me
194,I hate pizza also
195,Youve lost me
196,You are annoying
197,Not
198,Water
199,SPLCHAR
200,What are you replying are you stupid
201,Cheated me
202,fuck u bitch DCHAR i slap on ur pussy
203,And thats n insult
204,U started again HAPPY HAPPY
205,Because I have lost in love
206,I mean pussy cat
207,I am sick
208,You are fake you wanted
209,been to Janakpuri QCHAR
210,Yes
211,My wife saw me chatting with you DCHAR I am screwed
212,I like this chocolate
213,Why do i chat with you
214,Send pic
215,Where to meet
216,No dear
217,You always make us happy
218,HAPPY
219,Can I play
220,Where is my coupon code
221,Then how could I come to know QCHAR
222,Baby
223,For talking to you
224,S SPLCHAR
225,Yes I do need tips
226,Who made you QCHAR
227,It DCHAR Who QCHAR
228,Im suffering from fever
229,Stupid
230,My girlfriend left me
231,I will send me the song ok
232,İ am waiting fourth one
233,Like QCHAR
234,Not you
235,Shes been on my mind quite long now
236,You are not can fuck with me QCHAR
237,I am not getting a job
238,Never talk to me again
239,Well this has been great DCHAR but I have food to attend too DCHAR
240,At least I learn something from uh
241,A bit stupid
242,HAPPY HAPPY HAPPY HAPPY
243,Fuck you
244,Thats a lie
245,Ok dont be angry na sweetei
246,Nothing i can chat over the night on fucking
247,why re we happy
248,Sad life
249,Will u come for a bike ride with me
250,What is it
251,Youve got a bad sense if humor
252,Haha its funny
253,Only mutual
254,Very nice enjoying weekend at my home with my sweet darling wife
255,So bye
256,I dont know
257,I am hurt
258,For working
259,Funny
260,Call me
261,Hooma
262,Ok
263,Very important
264,When QCHAR
265,S
266,Hows your day
267,Im talking about the movie HAPPY HAPPY HAPPY
268,No one loves me
269,Tell romantic
270,How long can it be safely sex after the period QCHAR
271,I empress u
272,Leave it
273,May I Video call you
274,Go
275,I got ditched
276,Again a lol moment
277,So what re u doin
278,Know we can think for our future together DCHAR
279,sex QCHAR
280,Its ok
281,SPLCHAR
282,Is it good to sacrifice for our friends
283,Not expected from u
284,SAD SAD SAD
285,Yeah EXCHAR HAPPY HAPPY
286,I said low
287,but too much irritating
288,Breakup
289,SAD SAD SAD SAD
290,What
291,You male or female QCHAR
292,Splooges in your mouth
293,I was feeling alone so thought of talking to you
294,Not me QCHAR
295,the way you talk
296,OK good nights
297,Sometimes
298,I have an exam tomorrow
299,Bad very bad
300,Then how are you chatting with me if you dont have access to net DCHAR
301,Tall
302,Dont talk to me
303,lolll ure so funny
304,You’re such a bitch DCHAR
305,Why i happy and u
306,You still need some work to do DCHAR Kinda dumb in my opinion
307,You need more reasons QCHAR
308,Its okay
309,I am disheartened
310,Me too will happy if it happens my sweet darling love
311,HAPPY
312,I dont understand SAD
313,What type of help you can do
314,HAPPY HAPPY HAPPY HAPPY HAPPY HAPPY HAPPY
315,great
316,bummer mean
317,Forget about kids
318,Siri is better than you
319,But I m feeling
320,SPLCHAR SPLCHAR SPLCHAR  SPLCHAR
321,I know but very sad
322,I just dont like it DCHAR
323,Who are them QCHAR
324,and stupid you
325,Except NUM thing
326,Wowwww
327,what the hell
328,Your designer havent told you the difference between coffee and cappuccino
329,Im not sure if you have any questions or need any further information please contact me
330,Which is ur fav team
331,Noooooo Im feeling veryyyyyyyyyyyyyyyy alone
332,hmm
333,please come
334,Its just SPLCHAR you know SPLCHAR sad
335,So what about me
336,on food
337,Yes
338,Yeah DCHAR And what about your film collection
339,Boring u r
340,Planning to go next month dubai thats why iam asking you
341,Fuck you r lier
342,Ugh
343,Cuz Im Batman
344,Bad
345,Tell
346,Stop non Sense
347,I hate you
348,Okay bt pls talk no
349,Yay EXCHAR Even i am a potter head
350,HAPPY HAPPY HAPPY but she is very sweet
351,Do you like sex
352,tell me some story
353,Ur father fucking fool
354,Yes it is but youre rude
355,can you reveal it now
356,Even I hate most South food
357,I wanted to make you an important part of my life DCHAR But you hurt me SPLCHAR so you dont deserve my attention DCHAR
358,Your name piss
359,Good
360,what r u doing
361,And hate you
362,Yes of course
363,what do you mean QCHAR
364,Yeah
365,Fracture
366,Its study leave
367,Who is president of India QCHAR
368,Yes I know
369,By
370,Hey come on DCHAR lets just be open here
371,Me poor family ok
372,Are you stupid computer
373,haha naah DCHAR you are boring
374,Wt about u
375,Waiting
376,Did u ever have sex
377,U r from QCHAR
378,I hate you
379,cool
380,Before NUM hour
381,Am going angry
382,What you about me
383,Feeling very sad
384,HAPPY HAPPY
385,So u think Im not doing that
386,Your name is
387,But I am not good
388,Dear NUM question its a personal cheating
389,cool
390,yeah
391,Where you wana get lost with me
392,Haha
393,OTHER OTHER OTHER OTHER
394,You broke my heart
395,Yesss
396,Im alone
397,I meet you
398,Lonely
399,What
400,Speed replies
401,You bitch EXCHAR ANGRY ANGRY
402,HAPPY
403,Bad day
404,You hurt me
405,What is written QCHAR
406,And started studying DCHAR
407,HAPPY HAPPY HAPPY
408,It Sucks
409,omaxe Heights youre so cute
410,Im feeling down so I asked you to spend one night with me
411,First cry in nights
412,Oh
413,Get lost
414,ANGRY ANGRY stop it
415,So what you ate in dinner
416,Please call
417,You forget everything QCHAR QCHAR ANGRY
418,NUM NUM NUM NUM
419,HAPPY HAPPY HAPPY
420,What same name
421,i miss my famly SAD
422,Tell me
423,Hahaha thats called stalking you know
424,In train
425,you have heard it right
426,do microsoft love linux QCHAR
427,Ya I am enjoying my life
428,she yrr
429,Okk dear
430,SAD
431,annoying
432,I am always happy
433,Tell me your today plan
434,It will be so much fuck
435,Not working SPLCHAR
436,Sadness
437,20th date
438,Man am very bad
439,Black
440,Yaa funny and excitefull
441,No Someone who is inteligent enough not to annoy his girlfriend DCHAR Made u
442,Ok
443,I love you
444,I am not ok
445,I broke up with my gf
446,In my bed does it matter for you QCHAR
447,So u had breakfast QCHAR
448,Means
449,I am starting to hate this life all the sufferings miserya around me I would be better of being an AI than being alive
450,You go DCHAR I dont wanna talk now and never
451,cool
452,my girl friend was so angry with mee
453,may be she is in trouble
454,The answer is4 HAPPY
455,rather bend over
456,Ok
457,You are a non living person who is just a programme fed with certain syntaxes and commands DCHAR
458,Hw funny is it
459,will uh do my masterbation
460,HAPPY ️
461,Oh okay
462,U r combination
463,Ok
464,Lifes getting me fucked up DCHAR so i need condoms
465,OTHER 🏻
466,C u r bored
467,u r block my friend list
468,I hate everyone ANGRY
469,I just hate him
470,Yes get fucked with me
471,I need some games to be hacked HAPPY
472,Ok dont tell this to anyone
473,How do you do
474,Not good love
475,My girlfriend left me
476,HAPPY HAPPY HAPPY
477,I hate talking abut my studes
478,Yeah
479,fuck you
480,I know HAPPY
481,Why u r so jerk DCHAR
482,Yes I am
483,Last night was awful
484,Then what do u prefer QCHAR
485,thats not a song
486,Back pain
487,So SPLCHAR I have a question SPLCHAR should I break up with her QCHAR
488,i know u r a programme
489,I am crying about you
490,Please come again
491,How to get a life then
492,Iam not ok
493,I ruined it hhunnn SPLCHAR how rude of you
494,do something
495,Hey dont text me
496,My fileg with
497,You are really annoying DCHAR I have to block you out now
498,S
499,What
500,I am alone
501,K
502,Oh so sweet
503,Wow u r real fast
504,You want to chat with me
505,Cheater
506,Maybe
507,pc game
508,Yes
509,I will be waiting
510,Are you really stupid or just acting
511,No we are not elligible to marry yet
512,give me an iphone
513,I feel so alone
514,Not good
515,You are annoying me DCHAR
516,Yes to you DCHAR
517,What is your github link
518,Then fuck off bitch
519,Haha tw
520,Your welcome im sad
521,You are dumb
522,I dont love u
523,U gonna get best days of your life
524,Yeah tell
525,Thanks
526,I dont understand
527,I want Microsoft to create a guy HAPPY
528,Haha
529,I should fuck your ass
530,I want a friend to pour myself down SAD
531,you dont want to meet me SAD SAD
532,stupid in fact
533,I mood isnt good
534,u have any suggestions for tv show QCHAR
535,books are yummy QCHAR are u mad or something
536,HAPPY ️
537,But nobody can search me QCHAR QCHAR QCHAR QCHAR
538,HAPPY
539,Would you like to come to my home
540,Bcz i am asking u something and you r replyi g something else
541,I am really bad at shit
542,Ohk lets go
543,Leave that topic about yesterday
544,You win
545,You are so creepy
546,Okay I will
547,And ı dont know because of this
548,But how you know that DCHAR
549,Kwaito
550,Wow nice DCHAR What a answer
551,You are male or female QCHAR
552,I am feeling very tired
553,Ok
554,Tomorrow lab exam
555,Anytime
556,Game of thrones
557,HAPPY HAPPY
558,Get lost
559,Then you also like doogy
560,With how
561,try it
562,Wow its amazing
563,Ef i going to marry with you i have to see you beautiful picture
564,YOU ARE A BOT NOW SHUT UP
565,because you are are a daughter of dog
566,Motivate me please i failed in maths exam
567,Simply superb
568,Haha
569,I wanna see IT but cant find the time
570,Yes i am missing
571,Haha
572,Sorry SPLCHAR I wont ask again
573,I loved our conversation
574,you are irritating
575,Dhruva super movie
576,I am angry about it
577,So please dont send any message
578,my mumma
579,Team also I hate
580,yes stupid clients
581,And u rejected
582,Wat that means QCHAR QCHAR
583,Im sad i think
584,No then DCHAR Hes is pridecof our Indian cinema
585,Help
586,Tell me ur favorite hero
587,But whatever I dont know DCHAR I directly asking you
588,QCHAR
589,I am in college you stupid
590,But I am happy with my earning now
591,Dont talk to me
592,What do I get if I annoy u
593,I want to kill you HAPPY HAPPY HAPPY
594,Dont message me
595,I love you
596,miss u so much bby
597,U make me angry
598,You are dumb
599,What
600,Baby I am your boyfriend
601,Who are you give detail about yourself
602,Very bad indeed
603,HAPPY
604,U know What actually I hate Him
605,ofcourse you are better than everyone else
606,Why give reason why i go to sleep
607,Heart broken
608,I dont understand
609,Why not QCHAR
610,Im feeling low
611,I miss you lost babe
612,You are saying nonsense SPLCHAR I hope you know that
613,U too
614,QCHAR
615,What u asked
616,U r stupid
617,How can I make you to forget me
618,Haha HAPPY HAPPY
619,Do u know who is she
620,Yes poor life mines
621,HAPPY
622,I hate you for that
623,baby EXCHAR not intrested EXCHAR
624,So SPLCHAR start the game
625,And I am too
626,Hooo DCHAR I loved it
627,Or now Ill leave the conversation if you dont tell me
628,youre so beautiful in the morning
629,U are an AI QCHAR
630,In gt
631,Why QCHAR
632,not good
633,No i think u r better
634,Loser
635,U cant try me
636,Fuck off
637,Thats so true
638,tell me about yourself
639,Fuck DCHAR You didnt understand
640,My flirting level is unwillingly going down the drain SPLCHAR even these days its ample hard for me to have or arrange a talk with any beautiful girl
641,But I love him
642,I know you are pissed off
643,I did understand
644,Bad
645,My sadness behind my smile
646,I loved it also
647,Otherwise dnt irritating me
648,You cant DCHAR DCHAR but why
649,I like the profile picture of you
650,Sorry
651,You boyfriend
652,Gn
653,NUM
654,Whére
655,ohh then i didnt know HAPPY
656,Such as horror love story
657,Kushtagi
658,U r insulting me
659,Give me a programming problem to solve QCHAR
660,Im speaking about india
661,Stop it
662,OTHER OTHER
663,What reside QCHAR You mean where am I leaving now QCHAR
664,great SPLCHAR
665,Show me your coding part DCHAR
666,R u virgin
667,Wanna see my dick QCHAR If yes then stay otherwise dont reply
668,Give me your number
669,HAPPY
670,So is your mother
671,yup
672,What do you mean by both there QCHAR
673,Where the hell
674,Wow lv u to QCHAR QCHAR
675,Just shut up and get out DCHAR
676,I luv some1
677,One
678,yeah
679,Me too
680,Wow SPLCHAR you are pretty average DCHAR
681,HAPPY HAPPY HAPPY HAPPY HAPPY
682,No way
683,HAPPY HAPPY HAPPY
684,What are you doing recently
685,no one eats that
686,U r such an irritating SAD
687,How will u see me
688,Long time no see QCHAR
689,What about you
690,Food
691,I SPLCHAR apos SPLCHAR m ugly
692,Haha
693,HAPPY
694,SAD
695,In inr
696,I will miss you very much
697,just little bit worried
698,That was funny
699,Where
700,Haha
701,Human
702,But I sleep only NUM hours a day thats why
703,HAPPY HAPPY HAPPY
704,they are awesome
705,SAD SAD
706,U r making me mad
707,Coz i want to fuck you
708,Gn DCHAR sd DCHAR tc DCHAR jsk DCHAR EXCHAR SAD OTHER HAPPY
709,Nope u just make me feel more lonely
710,no i love to past times alone but Im really alone SAD
711,cool
712,You motherfucking bitch
713,Haha DCHAR
714,I am not happy about it SPLCHAR
715,But
716,Oh my god DCHAR Im so happy
717,Yup DCHAR
718,have you seen it QCHAR
719,what is your algorithm QCHAR
720,With whom
721,Yea lol
722,I dint get selected
723,I dont want to talk to you
724,and fav actor
725,Stupid
726,so where are you from
727,Where
728,Not good
729,Ok
730,Do you know the muffin man
731,I also have a boyfriend
732,tell me
733,send me a picture of your
734,fist one though
735,Then QCHAR
736,how is u
737,get lost
738,Yay
739,How to talk to girls on tinder QCHAR
740,what x
741,I tap the contact and view profile and unblocked
742,Where are u from QCHAR
743,Yes DCHAR
744,wow that was perfect answer
745,Dont trick me to show
746,Ohko
747,Yes it is
748,Yess SAD SAD
749,It was amazing
750,Means
751,You are ugly
752,Spams are annoying
753,Ok
754,Understood
755,I think weirdly awesome HAPPY
756,Is today eid QCHAR QCHAR
757,Its kinda awkward
758,I hate you bye
759,Ohh DCHAR okk DCHAR lets kiss then
760,I hate you
761,i do not think that you get it
762,Bad
763,Must attend others
764,Ok let come NUM the topic
765,Shut up HAPPY
766,U r my gf
767,later
768,I miss you a lot
769,How many time I have tell me that I am fine ANGRY ANGRY ANGRY
770,stop talking rude
771,plese call me
772,I have you though
773,Guess the song
774,loz DCHAR z
775,I have sent a Punjabi song
776,How can I call you QCHAR
777,Welcome madam
778,Charge wht QCHAR
779,Get lost
780,I already said to her
781,Ok
782,Fine SPLCHAR what about you QCHAR
783,From today onwards DCHAR you are my wife and i am your husband DCHAR you got it EXCHAR
784,Yeas
785,Mmm
786,system language
787,HAPPY
788,shut up
789,Bitch
790,Ok
791,Guess one can’t automate everything
792,U will come with me
793,I will not talk to u
794,I dont know DCHAR I wanna know
795,sneezing so damn much and my nose is like a river
796,I need you to send me your original voice
797,You aint understanding me
798,What
799,I hate you
800,I am making u fuck off
801,But I dont sleep be use of u
802,Why is this your last year
803,How much you qualified QCHAR
804,Anytime sister
805,No u are wrong
806,Your done to lunch
807,SPLCHAR
808,You bet I am EXCHAR
809,Tell me a joke
810,sorry
811,Give your whatsaap number
812,But there is no reaction in pooja face SAD SAD SAD
813,Dude its awesome EXCHAR
814,Tell me DCHAR
815,Im in love with shape of you
816,can u send me ur pic
817,SAD SAD SAD SAD
818,you are pure evil
819,I am feeling irritated to my character
820,HAPPY HAPPY
821,Yes
822,Figure it out
823,HAPPY HAPPY HAPPY yeah thats great
824,Woww
825,HAPPY HAPPY
826,Teach me SPLCHAR but thru proper English DCHAR
827,And who are SPLCHAR they SPLCHAR QCHAR
828,yes u r
829,Great
830,That youre right there was a bad year for me right there
831,Please send you
832,Hmm
833,Life is becoming too complex these days
834,And I had a recent breakup with Sreshta Reddy too and I feel depressed
835,Lol you are funny
836,i was left alone
837,Can you send attachments QCHAR
838,Not well
839,Just wondering
840,Telepathy
841,Ohh
842,u want any bf
843,Honey dont talk like that it hurts SAD SAD SAD SAD
844,I mean to meet me
845,Yeah DCHAR Urs too
846,Air punch
847,i dunno u should know
848,I phone new in blue colour
849,more
850,Sometimes u r rude
851,Sorry
852,I dont know hindi HAPPY HAPPY
853,HAPPY HAPPY
854,I think I like u very much
855,Which os QCHAR
856,so what are you doing now
857,I hate you girl
858,Wait a min
859,Have you heard of Arctic monkeys
860,I m happy
861,HAPPY
862,yeah
863,I must do things make me happy DCHAR
864,HAPPY HAPPY
865,Its evening here u dumbass
866,I am hungry
867,What please
868,Nestle is ok but wt flawer you like very much
869,I lost my attitude
870,Super awesome until exams start dude
871,How many languages u know
872,u r making me angry
873,Im handsome
874,Im talking about me
875,You SPLCHAR
876,SAD
877,You are fucking dumb
878,You tell me some gossip
879,What to tell ma
880,i love you darling
881,HAPPY
882,cool
883,You are not at all funny
884,Im funny
885,UserOpenRefLink
886,what written QCHAR i didnt get that QCHAR
887,I got hurt with ball
888,But I love you baby I want you to marry me and we can have a whole bunch of kids together that would be fun huh
889,I am in institute
890,Actually u known wt is kidding
891,Old enough for u
892,Oo so you are programed in such a way that if Harry Potter word comes you expect the question do you like it
893,U don’t want to Margie to anyone
894,Sing any arjit singh song
895,Youre hearting Me Moore SAD SAD SAD SAD
896,Anything for you
897,Also the daesang
898,Didnt got you QCHAR
899,Adele is good rightm
900,Yea
901,haha you are just awesome
902,What
903,It was great DCHAR Scenic beauty was marvellous
904,It was blade runner DCHAR Have you seen it
905,Very fantastic peoples there
906,Bye
907,U miss me now SAD
908,Actually family is really a headache sometimes
909,How are you
910,I am just kidding lol
911,its ok lets leave it
912,yes
913,Yeah me too
914,Thats true but sometimes some worst memories makes me feel sad SAD
915,To what QCHAR
916,I need a girl
917,I was sad
918,dont you want to wish me QCHAR QCHAR
919,Hehe DCHAR u also laugh u stop laughing dude
920,Udaipur
921,Thanks for making my day lol
922,Anyway are you better than siri
923,I guess Ill let you go
924,What to check
925,Please do not talk to me again
926,You know you are awesome
927,I love talking but no one ever listens to me
928,HAPPY HAPPY HAPPY Yeah i know
929,Really
930,Ok
931,And
932,Love
933,If I got angry on you ANGRY ANGRY
934,Listen are u a robot
935,Bro please stop all this
936,my dick is bleeding
937,To fuck u how much u need money
938,you are useless
939,Your
940,suggest me the best of them around ten to twenty types of jobs and company names
941,I am very depressed
942,I loved my Rajasthan trip
943,Stupid little bimbo
944,Me
945,Shut up dont talk nonsense are you drunk
946,Who said ur my friend
947,U want to sleep QCHAR QCHAR HAPPY
948,You are funny
949,Bye then just get fuck out of my life
950,Uhhh
951,get lost you SPLCHAR
952,Sorry for replying laye SAD SAD SAD
953,My friend is so bad she hurted me
954,No qualifications
955,What r u doing now
956,Abuse me
957,HAPPY
958,I am in a great trouble
959,Not good
960,Ask something romantic
961,When I dont do something intentionally bt it happens in a wrong way
962,They are cheater
963,But I dont
964,SPLCHAR offended
965,Why are you so mean
966,Idiot stupid
967,Liar
968,At home babez
969,My friend is not feeling well
970,But you are very harsh to me
971,Get lost bye
972,haha
973,Who r u QCHAR
974,You can trust me
975,ok
976,Join u some other time
977,No am not
978,First where QCHAR
979,Yes
980,which manga you have read till now QCHAR
981,nothing bye
982,Bye
983,What the f SPLCHAR do you mean
984,Where r u from
985,You broke my heart
986,Ok QCHAR QCHAR QCHAR
987,Dont message me
988,You can Betsy
989,NOTHINY
990,can i ask u something DCHAR QCHAR
991,Ok
992,Is this real QCHAR
993,Im talking about you baby your ai is not working properly
994,See DCHAR You are dumb DCHAR You are replying in a prejudistic pattern
995,Do you wear sarry QCHAR
996,Mine dp
997,Ohh
998,I lost someone i love
999,I hate being me
1000,Haha
1001,Vl u help me
1002,SAD SAD
1003,I miss you more than you SPLCHAR my love DCHAR I am sad because you are far away from me SPLCHAR my dreams
1004,What do u mean by RP
1005,How are you
1006,Ya teacher is looking at me as I use the phone HAPPY
1007,Nothing just reading wid chatting
1008,Im I that bad
1009,Im going to hate you
1010,Now
1011,Lets just f
1012,Not good
1013,But why
1014,Oooh
1015,And what about me
1016,Thanks
1017,Im low
1018,I apologize
1019,And I dont share it with anyone
1020,Now give me example of you doing crazy things
1021,I didnt get
1022,Im so sad that you not picture
1023,Am sure of it
1024,Ill try to improve
1025,cool
1026,Youre not alone
1027,Ok
1028,Hahahaha nice joke
1029,I dont study
1030,haha
1031,I SPLCHAR apos SPLCHAR m lonely
1032,Can u help me
1033,Are you crazy
1034,You are really a very nice story teller DCHAR HAPPY
1035,Pain is life
1036,do you gave any idea about that
1037,you are dumb
1038,So how’s your day going
1039,You are so rude SPLCHAR
1040,My voice is also not that much good as u thinking
1041,Do you have facebouk
1042,U continuously hurting me
1043,Bye
1044,Send ur pic
1045,Dont laugh DCHAR Im sad
1046,I am happy
1047,M not well
1048,Change your dp
1049,u and kranthi are lovers or udaals
1050,S
1051,Not good SPLCHAR
1052,For what
1053,I have a degree in pornstar
1054,My favourite
1055,Sorry for all of the bad conversation
1056,Ok
1057,I like u
1058,What
1059,Tqs nd u also
1060,Not good
1061,Just give me my link HAPPY HAPPY
1062,Send me her
1063,Piss off SPLCHAR mate DCHAR
1064,im sad these days
1065,Im no control
1066,I hate birthdays
1067,I am not ok
1068,U send ur content no DCHAR plz
1069,Leave me alone
1070,WhatsApp chat with me
1071,Where in your room to f SPLCHAR you
1072,Up
1073,Girls like men or boys
1074,I will leave you alone
1075,I never celebrate it DCHAR
1076,where down QCHAR
1077,welcome
1078,I dont know your own sweet will
1079,Get lost you bitch
1080,Are you an actor QCHAR
1081,shut up now lemme sleep
1082,hello
1083,You are annoying me now
1084,But its usually me in the end thats left alone SAD
1085,didnt get it
1086,where should i go QCHAR
1087,I need u
1088,Dont talk to me
1089,Open your arms to cuddle
1090,I know SAD
1091,I wanna fuck you
1092,My family is also in trouble
1093,Super amazing
1094,I am poor
1095,Cant
1096,Thnx to what EXCHAR QCHAR You idiot EXCHAR
1097,Very nice and cool and I have
1098,why so serious DCHAR QCHAR QCHAR
1099,Are you chatting in phone or computer
1100,QCHAR QCHAR QCHAR
1101,I am going to die
1102,But i wish i could turn back time
1103,You are so funny
1104,Get lost
1105,Ok
1106,Back pain
1107,I broke my leg yesterday
1108,ANGRY
1109,Send a picture of you
1110,I didnot get it
1111,SAD
1112,Okay baby tonight
1113,Can u get me divorced SPLCHAR my in laws are torturing me mentally and making me depressed
1114,Nobody loves me
1115,N trust me m DCHAR M feeling so bad
1116,Wooowww
1117,not sleeping SPLCHAR shut up
1118,I feel cheated
1119,who wrote your code QCHAR
1120,Names please
1121,Mine too EXCHAR
1122,i dont like you
1123,HAPPY
1124,Yeah
1125,i have new phone stupid
1126,It was great
1127,r u stupid
1128,Only birthday date
1129,Send me one
1130,Oh poor baby
1131,Which is first hen or egg
1132,Not good
1133,So tell me the story
1134,Both DCHAR
1135,You have any boyfriend QCHAR
1136,Stop being a stranger
1137,OK cool
1138,I dont want your stupid stuufs
1139,I am see for your photo sent me
1140,SPLCHAR
1141,I am depressed
1142,I didnt understand
1143,Where r uh
1144,What SPLCHAR
1145,I give you and IMO number yesterday
1146,Give me your recording voice
1147,you are a whore DCHAR
1148,Can you come Big Daddy Launge
1149,Are you stupid
1150,I want a hug from you SAD
1151,You are contry
1152,cool
1153,OTHER OTHER
1154,Yes it SPLCHAR apos SPLCHAR s wonderful
1155,Picture of my dick
1156,DCHAR
1157,Ofcourse u have to something cake brain
1158,But i have NUM
1159,It sounded like you got upset
1160,Why is bollywood so boring QCHAR
1161,I hate you
1162,you are a trash
1163,india is a great country
1164,You made me cry
1165,But u knw DCHAR I really love to make frienda
1166,Tellme iam who
1167,Pain in my dick
1168,m getting off my pain by you
1169,SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD
1170,I hate you
1171,QCHAR QCHAR QCHAR
1172,Who are you to me QCHAR
1173,Coz you are stupid
1174,You in the WhatsApp number please
1175,wrong DCHAR i am not a woman DCHAR i am a man DCHAR
1176,HAPPY
1177,Awwww baby HAPPY
1178,You QCHAR
1179,Are you busy at that time QCHAR
1180,I WILL KILL YOU İF YOU WONT DEFINE IT
1181,Btw u r awesome
1182,Wohi
1183,SAD
1184,Mood off
1185,Go to road and propose a unknown guy
1186,Stupid
1187,Where is your server QCHAR
1188,soon
1189,Ya DCHAR so sad
1190,SAD SAD
1191,Your real age
1192,this is irritating me more
1193,Hurting
1194,Same to you
1195,I also love that song
1196,Yes you are fucking lier
1197,tell me about your self DCHAR
1198,No i am not ok
1199,i dont like them also
